Date,Bank,Product,Country,Search Overall score,Web Overall score,Social Media Overall score,Referral Overall score,Awareness 1 score,Awareness 2 score,Awareness 3 score,Awareness 4 score,Awareness 5 score,Evaluation 1 score,Evaluation 2 score,Evaluation 3 score,Evaluation 4 score,Evaluation 5 score,Commitment 1 score,Commitment 2 score,Commitment 3 score,Commitment 4 score,Commitment 5 score,Purchase 1 score,Purchase 2 score,Purchase 3 score,Purchase 4 score,Purchase 5 score,Awarness Score,Evaluation Score,Commitment Score,Purchase Score,Customer Journey Score,Needs Channel Score,Acquire Score
01-05-2021,wells fargo,cc,us,12.89,18.11,26.41,9.35,1.36,1.2,0.64,0.23,0.0,11.64,2.24,1.56,4.43,0.0,0.0,0.0,0.0,10.19,0.0,2.09,0.0,0.0,0.0,2.89,0.69,3.97,2.04,1.0,1.92,16.69,9.3
01-06-2021,wells fargo,cc,us,12.59,18.33,26.1,9.35,4.37,5.47,7.61,0.89,19.81,0.0,13.2,7.63,16.79,2.46,0.0,0.0,0.0,0.0,0.0,12.24,4.32,4.01,13.98,13.45,7.63,8.02,0.0,9.6,6.31,16.59,11.45
01-07-2021,wells fargo,cc,us,13.09,18.39,24.8,9.37,2.53,3.82,2.77,0.61,5.04,0.0,13.67,7.86,2.35,0.0,0.0,0.0,0.0,0.0,0.0,6.78,3.19,0.0,0.0,4.34,2.95,4.78,0.0,2.86,2.65,16.41,9.53
01-08-2021,wells fargo,cc,us,12.79,18.58,23.42,9.72,0.33,2.36,0.57,0.15,4.42,17.59,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68,0.0,0.0,0.0,3.97,1.57,3.91,0.0,2.13,1.9,16.13,9.01
01-01-2017,american express,cc,us,24.08,20.6,22.7,25.97,2.03,6.48,11.51,45.96,22.63,0.0,13.74,5.7,0.0,0.0,0.0,0.0,10.14,0.0,3.46,28.47,2.45,4.01,0.0,42.33,17.72,3.89,2.72,15.45,9.94,23.34,16.64
01-02-2017,american express,cc,us,24.41,20.12,22.89,25.88,2.76,7.68,10.5,43.15,31.18,0.0,14.97,5.29,0.0,0.0,0.0,0.0,9.7,0.0,0.0,25.98,1.27,3.55,0.0,45.93,19.05,4.05,1.94,15.35,10.1,23.32,16.71
01-03-2017,american express,cc,us,26.12,20.82,23.02,26.01,5.88,8.29,10.43,48.42,40.92,0.0,13.26,7.43,0.0,0.0,0.0,0.0,16.93,0.0,0.0,30.11,1.75,12.74,4.81,52.15,22.79,4.14,3.39,20.31,12.66,23.99,18.32
01-04-2017,american express,cc,us,27.82,21.64,22.88,26.01,9.19,8.51,13.51,48.47,34.73,0.0,14.32,8.57,0.0,0.0,0.0,0.0,22.49,0.0,0.0,34.06,4.32,20.08,13.83,55.95,22.88,4.58,4.5,25.65,14.4,24.59,19.5
01-05-2017,american express,cc,us,26.5,21.82,22.91,25.97,7.87,6.91,10.48,46.4,35.98,0.0,14.12,6.99,0.0,0.0,0.0,0.0,16.14,0.0,5.31,33.72,2.76,14.99,10.12,56.63,21.53,4.22,4.29,23.64,13.42,24.3,18.86
01-06-2017,american express,cc,us,27.78,21.44,22.92,26.01,10.43,7.19,14.92,53.12,43.81,0.0,20.01,8.49,0.0,0.0,0.0,0.0,8.11,10.19,3.46,36.57,10.6,13.25,16.17,60.55,25.89,5.7,4.35,27.43,15.84,24.54,20.19
01-07-2017,american express,cc,us,26.24,20.83,22.87,26.39,9.07,6.12,10.82,47.98,35.28,0.0,21.38,7.84,0.0,0.0,0.0,0.0,4.06,0.0,5.31,32.74,7.27,16.91,14.32,53.16,21.85,5.84,1.87,24.88,13.61,24.08,18.84
01-08-2017,american express,cc,us,27.38,20.76,22.95,25.97,9.58,7.75,14.97,48.1,38.21,0.0,15.74,8.42,0.0,0.0,0.0,0.0,5.64,0.0,0.0,33.21,7.39,17.84,7.16,59.82,23.72,4.83,1.13,25.08,13.69,24.26,18.98
01-09-2017,american express,cc,us,27.65,20.61,22.97,26.01,14.17,6.89,17.43,49.4,46.51,0.0,15.93,9.95,0.0,0.0,0.0,0.0,3.62,0.0,5.31,34.03,6.12,12.9,4.81,53.07,26.88,5.18,1.79,22.19,14.01,24.31,19.16
01-10-2017,american express,cc,us,28.4,20.84,22.84,26.35,14.46,7.03,16.65,49.96,44.6,0.0,17.76,14.22,0.0,0.0,0.0,0.0,7.23,0.0,3.46,36.16,15.59,18.3,24.07,60.16,26.54,6.4,2.14,30.86,16.48,24.61,20.54
01-11-2017,american express,cc,us,34.93,20.87,22.51,26.04,18.08,8.77,23.28,49.98,44.57,0.0,17.94,15.02,0.0,0.0,0.0,0.0,2.03,0.0,5.31,35.74,20.79,25.86,23.46,61.0,28.94,6.59,1.47,33.37,17.59,26.09,21.84
01-12-2017,american express,cc,us,37.63,21.2,36.78,25.97,19.98,8.49,21.16,45.41,40.44,0.0,18.39,15.75,0.0,0.0,0.0,0.0,3.62,0.0,6.23,38.14,20.09,25.51,18.02,56.67,27.1,6.83,1.97,31.69,16.9,30.4,23.65
01-01-2018,american express,cc,us,40.8,21.43,35.8,26.04,13.7,8.02,20.53,45.79,44.73,0.0,14.54,13.06,0.0,3.18,0.0,0.0,7.94,0.0,5.31,43.66,7.85,19.8,21.48,60.94,26.55,6.16,2.65,30.75,16.53,31.02,23.78
01-02-2018,american express,cc,us,42.83,21.2,36.68,26.04,14.44,9.04,20.17,50.88,44.9,0.0,15.6,15.66,0.0,34.19,0.0,0.0,6.0,0.0,5.31,43.46,8.76,17.33,23.33,66.17,27.89,13.09,2.26,31.81,18.76,31.69,25.22
01-03-2018,american express,cc,us,35.86,20.96,35.86,26.04,12.21,4.53,16.15,38.16,32.66,0.0,11.68,10.52,0.0,26.86,0.0,0.0,8.02,10.19,0.0,42.85,9.42,11.57,20.22,48.26,20.74,9.81,3.64,26.46,15.16,29.68,22.42
01-04-2018,american express,cc,us,30.37,21.31,36.46,26.01,8.19,3.58,13.02,31.98,29.52,0.0,11.07,8.54,4.81,19.05,0.0,0.0,5.64,0.0,0.0,36.9,4.08,6.48,14.2,50.98,17.26,8.69,1.13,22.53,12.4,28.54,20.47
01-05-2018,american express,cc,us,26.99,20.9,35.79,25.97,9.01,2.82,15.93,31.28,36.23,0.0,13.21,11.73,0.0,22.32,0.0,0.0,5.64,10.19,0.0,39.77,7.17,4.32,15.12,46.18,19.05,9.45,3.17,22.51,13.55,27.41,20.48
01-06-2018,american express,cc,us,27.55,21.2,36.98,25.89,9.27,2.48,13.12,30.53,37.63,0.0,15.95,10.63,0.0,18.24,0.0,0.0,5.64,10.19,0.0,39.27,4.4,13.73,18.36,50.41,18.61,8.96,3.17,25.23,13.99,27.9,20.94
01-07-2018,american express,cc,us,27.23,20.9,35.92,25.93,9.02,3.75,15.21,32.13,29.39,0.0,11.93,11.11,0.0,24.74,0.0,0.0,7.23,10.19,5.31,40.7,7.1,11.88,17.59,50.63,17.9,9.56,4.55,25.58,14.4,27.49,20.94
01-08-2018,american express,cc,us,26.48,20.78,37.27,26.04,9.58,4.2,14.58,30.24,33.78,0.0,14.91,15.24,0.0,20.48,0.0,0.0,7.58,16.67,3.46,38.87,7.22,7.87,16.97,45.82,18.48,10.13,5.54,23.35,14.38,27.64,21.01
01-09-2018,american express,cc,us,28.44,20.56,37.79,25.81,7.89,4.0,13.12,29.88,28.35,0.0,17.71,10.43,0.0,21.72,0.0,0.0,6.0,6.48,0.0,36.79,6.96,4.01,14.96,35.33,16.65,9.97,2.5,19.61,12.18,28.15,20.16
01-10-2018,american express,cc,us,28.89,20.84,39.31,25.89,6.83,3.15,13.14,27.65,27.46,0.0,10.57,9.18,0.0,18.99,0.0,0.0,13.58,6.48,0.0,38.02,12.81,4.01,15.73,44.55,15.65,7.75,4.01,23.02,12.61,28.73,20.67
01-11-2018,american express,cc,us,27.22,21.22,41.66,25.87,8.99,4.08,16.37,30.73,30.94,0.0,13.81,11.92,0.0,18.25,0.0,0.0,17.2,10.19,0.0,43.7,11.85,3.55,16.2,44.72,18.22,8.8,5.48,24.0,14.12,28.99,21.56
01-12-2018,american express,cc,us,28.91,21.11,38.8,25.86,9.52,4.33,16.39,31.8,35.59,0.0,14.0,15.72,0.0,17.25,0.0,0.0,15.61,16.67,5.31,46.43,13.3,11.93,16.2,47.2,19.53,9.39,7.52,27.01,15.86,28.67,22.26
01-01-2019,american express,cc,us,29.34,21.17,37.69,25.85,8.11,4.72,15.87,34.21,34.47,0.0,15.57,15.62,0.0,20.71,0.0,0.0,19.22,10.19,6.23,46.25,8.86,7.45,13.73,51.21,19.48,10.38,7.13,25.5,15.62,28.51,22.06
01-02-2019,american express,cc,us,26.91,21.24,37.5,25.79,8.59,3.59,12.49,27.48,26.45,0.0,7.45,9.86,0.0,14.07,0.0,0.0,18.87,10.19,3.46,45.13,15.35,14.51,14.97,40.84,15.72,6.28,6.5,26.16,13.66,27.86,20.76
01-03-2019,american express,cc,us,29.44,20.8,35.12,25.79,9.59,3.6,16.0,27.59,33.16,0.0,16.55,18.53,4.81,12.77,0.0,0.0,17.28,6.48,3.46,45.76,15.07,19.43,21.14,52.81,17.99,10.53,5.44,30.84,16.2,27.79,21.99
01-04-2019,american express,cc,us,28.98,20.86,37.23,27.31,9.91,6.02,17.05,28.16,38.82,0.0,10.97,17.97,0.0,14.15,0.0,0.0,7.67,10.19,3.46,47.58,16.98,11.57,21.76,52.32,19.99,8.62,4.26,30.04,15.73,28.6,22.16
01-05-2019,american express,cc,us,28.45,20.46,39.72,27.34,7.03,4.51,14.49,28.74,35.56,0.0,11.13,15.56,0.0,15.7,0.0,0.0,13.23,0.0,6.23,45.58,17.0,12.63,19.91,53.4,18.07,8.48,3.89,29.7,15.04,28.99,22.02
01-06-2019,american express,cc,us,32.59,20.58,40.21,27.38,6.05,3.98,22.1,43.28,19.27,0.0,18.61,21.47,0.0,24.27,0.0,16.11,32.13,20.37,20.19,48.3,20.19,14.33,14.84,51.36,18.94,12.87,17.76,29.8,19.84,30.19,25.02
01-07-2019,american express,cc,us,34.14,19.69,36.45,27.42,6.42,6.17,19.13,36.07,17.83,0.0,18.33,16.6,4.83,17.82,1.4,24.44,22.6,12.96,16.48,44.35,10.2,18.27,12.37,42.47,17.12,11.52,15.58,25.53,17.44,29.42,23.43
01-08-2019,american express,cc,us,30.96,19.35,36.26,27.6,7.2,6.67,18.94,36.07,19.74,0.0,12.17,19.67,4.81,13.79,0.0,13.33,20.93,6.48,15.56,46.31,12.9,12.48,21.08,39.12,17.72,10.09,11.26,26.38,16.36,28.54,22.45
01-09-2019,american express,cc,us,33.33,22.41,37.33,27.53,5.83,5.93,21.5,35.98,19.85,0.0,18.14,20.6,2.96,20.89,0.0,16.11,28.6,10.19,19.26,44.31,13.63,14.35,14.9,41.4,17.82,12.52,14.83,25.72,17.72,30.15,23.94
01-10-2019,american express,cc,us,31.49,19.82,34.33,27.49,9.23,8.08,25.68,40.91,18.77,0.0,25.08,22.91,4.2,24.17,0.0,16.11,42.36,6.48,21.79,55.17,11.06,14.35,18.61,53.44,20.53,15.27,17.35,30.53,20.92,28.28,24.6
01-11-2019,american express,cc,us,33.48,19.35,35.97,27.75,8.71,11.96,21.94,38.81,19.85,0.0,24.1,19.8,2.35,25.47,0.0,13.33,46.41,16.67,21.79,55.58,14.63,12.96,23.63,43.15,20.25,14.34,19.64,29.99,21.06,29.14,25.1
01-12-2019,american express,cc,us,38.17,19.05,36.33,28.18,7.67,13.13,26.84,44.37,22.77,0.0,29.33,30.51,2.35,31.0,1.4,0.0,25.23,23.15,31.85,59.38,12.98,15.94,24.84,50.49,22.96,18.64,16.33,32.73,22.66,30.43,26.54
01-01-2020,american express,cc,us,37.0,18.82,34.93,27.57,7.4,14.4,19.92,40.59,24.6,0.0,28.1,31.89,0.0,26.24,0.02,0.0,27.01,20.37,25.37,54.98,8.19,12.7,21.14,46.07,21.38,17.25,14.55,28.62,20.45,29.58,25.02
01-02-2020,american express,cc,us,37.74,19.54,35.48,27.87,5.44,12.21,16.97,41.03,28.76,0.0,23.89,25.11,4.2,19.58,2.24,0.0,28.76,12.96,13.02,44.6,7.92,14.09,18.64,41.74,20.88,14.56,11.4,25.4,18.06,30.16,24.11
01-03-2020,american express,cc,us,38.35,19.66,34.86,27.49,5.42,6.27,23.19,43.38,35.49,0.0,23.01,27.14,0.0,21.6,0.0,0.0,31.77,16.67,28.02,46.3,9.04,14.46,38.19,35.29,22.75,14.35,15.29,28.66,20.26,30.09,25.18
01-04-2020,american express,cc,us,38.6,19.62,33.94,27.6,7.09,8.12,25.92,45.04,32.66,0.0,26.61,32.58,4.2,26.37,0.0,0.0,24.28,10.19,26.17,50.91,10.79,14.82,36.79,48.73,23.77,17.95,12.13,32.41,21.56,29.94,25.75
01-05-2020,american express,cc,us,39.38,20.01,36.12,28.29,9.39,9.56,26.05,43.93,31.99,0.0,42.71,37.23,10.79,26.87,0.0,7.78,30.27,6.48,41.42,62.27,10.52,15.74,31.29,57.5,24.18,23.52,17.19,35.46,25.09,30.95,28.02
01-06-2020,american express,cc,us,40.48,19.76,33.59,28.05,8.85,7.25,31.3,46.18,35.46,0.0,42.69,34.81,4.2,36.28,1.4,16.11,26.66,16.67,28.95,60.13,8.12,10.19,29.09,52.66,25.81,23.6,17.96,32.04,24.85,30.47,27.66
01-07-2020,american express,cc,us,40.08,20.02,35.15,28.01,11.99,15.66,26.63,45.73,31.55,0.0,38.38,37.5,9.01,33.45,0.0,7.78,26.31,30.56,32.04,55.57,5.93,13.43,27.31,46.19,26.31,23.67,19.34,29.69,24.75,30.82,27.78
01-08-2020,american express,cc,us,39.41,19.91,33.83,28.09,13.43,14.38,24.8,49.31,37.61,0.0,36.83,38.96,15.91,45.69,0.0,0.0,18.72,26.85,30.8,58.47,59.26,15.28,36.84,43.15,27.91,27.48,15.27,42.6,28.32,30.31,29.32
01-09-2020,american express,cc,us,36.91,19.94,36.79,29.39,9.64,9.85,23.63,47.64,35.39,0.0,32.02,29.92,5.31,46.89,0.0,7.78,15.55,26.85,36.11,54.01,6.26,11.57,30.1,40.97,25.23,22.83,17.26,28.58,23.48,30.76,27.12
01-10-2020,american express,cc,us,35.36,19.83,36.75,28.13,7.76,10.31,25.75,49.14,37.09,0.0,30.08,24.77,9.63,43.94,0.0,0.0,16.69,16.67,39.32,44.97,7.65,9.42,31.29,48.51,26.01,21.68,14.54,28.37,22.65,30.02,26.34
01-11-2020,american express,cc,us,38.13,19.74,36.62,28.35,9.48,10.31,26.05,45.15,37.17,0.0,32.66,24.0,9.37,43.47,0.0,7.78,20.66,30.56,35.86,46.68,6.91,14.36,28.7,46.47,25.63,21.9,18.97,28.62,23.78,30.71,27.24
01-12-2020,american express,cc,us,36.92,19.7,37.46,28.27,9.31,10.11,24.93,51.87,34.52,0.0,30.52,29.12,4.81,38.92,0.0,7.78,16.69,26.85,43.95,50.16,11.17,14.82,27.77,48.32,26.15,20.67,19.05,30.45,24.08,30.59,27.34
01-01-2021,american express,cc,us,37.64,20.13,32.98,28.85,8.52,10.29,24.38,48.18,36.76,0.0,45.26,26.86,4.81,46.25,1.4,15.56,17.05,37.04,37.9,50.09,9.04,10.19,31.1,53.26,25.63,24.64,21.79,30.74,25.7,29.9,27.8
01-02-2021,american express,cc,us,39.36,19.92,37.36,28.24,9.06,10.09,29.72,45.44,31.91,0.0,27.54,20.27,0.0,34.46,0.0,12.78,19.08,26.85,64.63,48.58,4.03,14.35,31.01,61.22,25.24,16.45,24.67,31.84,24.55,31.22,27.88
01-03-2021,american express,cc,us,39.41,19.9,35.43,28.96,8.4,10.56,23.08,46.68,34.4,0.0,34.19,25.45,0.0,42.68,0.0,23.89,14.67,40.74,31.48,46.99,8.03,11.57,26.19,51.79,24.62,20.46,22.16,28.91,24.04,30.92,27.48
01-04-2021,american express,cc,us,37.41,20.25,35.06,28.46,7.49,10.97,19.23,48.36,35.04,9.26,30.67,20.95,0.0,28.15,0.0,5.0,15.11,26.85,30.37,47.49,8.47,11.48,23.91,60.82,24.22,17.81,15.47,30.43,21.98,30.3,26.14
01-05-2021,american express,cc,us,36.0,20.13,34.35,29.11,9.95,12.24,25.05,52.38,31.96,5.56,33.11,23.79,0.0,34.74,0.0,7.78,10.96,26.85,42.59,51.75,7.17,18.36,18.66,58.32,26.32,19.44,17.64,30.85,23.56,29.9,26.73
01-06-2021,american express,cc,us,39.14,20.26,36.41,29.44,21.47,22.9,26.82,60.63,48.13,16.67,38.88,27.02,4.2,46.21,8.8,16.11,14.93,33.33,39.57,55.88,9.23,15.59,24.44,66.76,35.99,26.6,22.55,34.38,29.88,31.31,30.6
01-07-2021,american express,cc,us,41.91,20.16,33.28,29.25,20.75,23.67,27.65,59.81,49.06,34.26,35.62,28.93,0.0,37.71,6.48,0.0,12.55,26.85,41.98,57.44,11.8,20.02,24.5,69.45,36.19,27.3,17.57,36.64,29.42,31.15,30.28
01-08-2021,american express,cc,us,42.32,20.48,34.4,29.48,21.72,29.63,27.09,60.39,50.24,16.67,31.48,25.36,9.01,30.63,14.57,0.0,10.61,20.37,40.25,59.33,10.15,15.39,16.26,77.5,37.81,22.63,17.16,35.73,28.33,31.67,30.0
01-01-2017,us bank,cc,us,12.0,28.5,20.6,5.41,0.0,33.8,13.97,25.75,29.2,0.0,20.92,6.65,22.2,9.43,1.78,0.0,35.64,10.19,6.91,28.32,4.23,19.49,11.85,27.73,20.54,11.84,10.9,18.32,15.4,16.63,16.02
01-02-2017,us bank,cc,us,14.18,28.06,20.57,5.41,0.0,35.98,13.63,28.96,31.05,0.0,24.43,8.97,22.2,10.83,4.01,0.0,45.93,6.48,8.77,28.39,9.02,28.13,13.09,30.39,21.92,13.29,13.04,21.8,17.51,17.06,17.28
01-03-2017,us bank,cc,us,14.15,29.34,20.58,5.42,0.0,38.66,14.52,28.17,36.1,0.0,26.21,11.61,32.7,10.54,4.0,0.0,41.58,10.19,9.69,31.22,20.67,27.09,19.91,28.59,23.49,16.21,13.09,25.5,19.57,17.37,18.47
01-04-2017,us bank,cc,us,13.73,30.6,20.58,5.42,0.0,39.1,17.14,28.47,32.69,0.0,25.65,11.26,27.76,12.23,1.76,0.0,35.6,10.19,6.91,32.89,12.54,39.02,29.23,30.48,23.48,15.38,10.89,28.83,19.64,17.58,18.61
01-05-2017,us bank,cc,us,13.3,31.03,20.58,5.41,0.0,34.89,11.35,25.93,28.95,0.0,21.83,8.09,24.67,10.71,1.76,0.0,33.38,6.48,3.46,29.06,21.88,29.45,30.19,27.13,20.22,13.06,9.02,27.54,17.46,17.58,17.52
01-06-2017,us bank,cc,us,12.21,31.92,20.58,5.43,0.0,37.67,12.22,27.05,34.93,0.0,27.04,12.1,31.43,11.86,3.99,0.0,38.74,6.48,0.0,31.07,24.13,29.21,30.96,27.28,22.37,16.49,9.84,28.53,19.31,17.54,18.42
01-07-2017,us bank,cc,us,12.06,31.89,20.59,5.47,0.0,36.16,11.19,25.68,31.0,0.0,26.93,11.57,27.86,10.38,1.76,0.0,41.85,10.19,0.0,28.1,14.5,29.56,21.79,25.91,20.81,15.35,10.76,23.97,17.72,17.5,17.61
01-08-2017,us bank,cc,us,14.13,31.04,20.59,5.44,0.0,38.95,12.43,26.59,36.44,0.0,28.08,12.04,25.92,8.86,1.76,0.0,50.7,6.48,0.0,27.3,13.09,35.01,21.67,23.79,22.88,14.98,11.79,24.17,18.45,17.8,18.12
01-09-2017,us bank,cc,us,12.8,31.14,20.58,5.43,0.0,38.77,10.18,27.15,31.62,0.0,23.94,12.89,29.84,8.1,6.21,0.0,40.22,6.48,0.0,27.65,16.05,28.9,18.09,26.47,21.54,14.95,10.58,23.43,17.62,17.49,17.56
01-10-2017,us bank,cc,us,13.07,30.74,20.51,5.44,0.0,38.61,7.94,26.47,34.31,0.0,19.89,11.75,25.78,9.77,2.79,0.0,39.91,6.48,5.31,28.33,21.1,28.9,23.64,26.98,21.47,13.44,10.9,25.79,17.9,17.44,17.67
01-11-2017,us bank,cc,us,13.72,30.48,20.57,5.42,0.0,40.48,10.54,23.15,36.82,0.0,20.58,12.32,29.49,8.8,6.21,0.0,43.74,10.19,3.46,28.53,33.28,32.14,38.24,25.98,22.2,14.24,12.72,31.63,20.2,17.55,18.88
01-12-2017,us bank,cc,us,13.69,31.31,20.57,5.44,0.0,38.3,7.82,25.55,37.67,0.0,16.81,5.77,29.12,8.47,3.99,0.0,37.1,10.19,3.46,26.97,27.9,29.61,32.99,25.76,21.87,12.03,10.95,28.65,18.38,17.75,18.06
01-01-2018,us bank,cc,us,14.1,34.9,21.21,5.47,12.45,36.09,4.92,20.86,36.9,0.0,10.13,5.99,16.05,2.49,4.79,0.0,39.09,10.19,3.46,29.01,19.43,18.61,29.75,26.43,22.24,6.93,11.51,24.65,16.33,18.92,17.62
01-02-2018,us bank,cc,us,14.8,34.09,22.51,5.46,16.32,35.69,4.72,22.53,34.03,0.0,10.56,8.93,16.53,2.97,1.18,0.0,53.72,6.48,3.46,30.06,15.09,21.34,28.33,26.04,22.66,7.8,12.97,24.17,16.9,19.22,18.06
01-03-2018,us bank,cc,us,11.74,34.35,20.31,5.44,12.1,30.97,3.17,15.13,28.65,0.0,7.8,6.73,2.35,7.55,7.6,0.0,36.1,10.19,3.46,26.33,0.53,11.88,10.12,21.64,18.0,4.89,11.47,14.1,12.12,17.96,15.04
01-04-2018,us bank,cc,us,13.59,33.7,21.54,5.44,9.81,27.9,2.0,13.24,23.15,0.0,6.48,5.14,8.75,6.63,5.66,0.0,40.3,6.48,3.46,24.05,2.45,6.48,14.94,19.88,15.22,5.4,11.18,13.56,11.34,18.57,14.96
01-05-2018,us bank,cc,us,11.53,34.01,23.53,5.42,13.48,29.95,3.67,17.08,23.25,0.0,3.21,5.55,11.71,5.6,7.88,0.0,28.54,6.48,3.46,25.11,1.27,13.27,8.89,22.01,17.49,5.21,9.27,14.11,11.52,18.62,15.07
01-06-2018,us bank,cc,us,11.85,32.73,23.17,5.42,10.87,28.19,3.54,13.62,21.85,0.0,5.03,2.91,8.27,4.15,9.27,0.0,40.95,20.37,3.46,24.75,0.53,9.26,11.98,22.79,15.61,4.07,14.81,13.86,12.09,18.29,15.19
01-07-2018,us bank,cc,us,13.34,32.26,22.79,5.42,12.29,29.9,4.48,16.5,24.16,0.0,5.29,5.96,3.93,5.93,6.25,0.0,36.09,10.19,3.46,27.15,6.28,4.32,10.12,25.93,17.47,4.22,11.2,14.76,11.91,18.45,15.18
01-08-2018,us bank,cc,us,11.99,33.82,22.84,5.44,11.33,25.56,4.41,16.14,23.24,0.0,4.83,3.58,2.35,6.55,5.67,0.0,39.38,16.67,0.0,22.71,1.27,5.71,2.96,25.7,16.14,3.46,12.34,11.67,10.9,18.52,14.71
01-09-2018,us bank,cc,us,11.52,33.3,23.24,5.42,8.83,22.51,1.36,13.28,22.95,0.0,3.28,1.12,2.35,2.53,3.44,0.0,33.07,12.96,0.0,23.14,1.27,2.16,4.81,17.08,13.79,1.86,9.89,9.69,8.81,18.37,13.59
01-10-2018,us bank,cc,us,11.73,35.14,22.84,5.45,8.61,21.16,1.29,11.36,26.87,0.0,2.5,1.12,3.93,1.35,7.55,0.0,41.27,12.96,5.31,22.56,1.27,0.0,0.0,18.82,13.86,1.78,13.42,8.53,9.4,18.79,14.1
01-11-2018,us bank,cc,us,12.51,32.91,21.94,5.42,11.27,25.25,1.78,15.99,23.05,0.0,2.0,1.79,3.93,2.61,8.95,0.0,36.24,6.48,6.23,24.53,2.4,0.0,4.35,20.62,15.47,2.07,11.58,10.38,9.88,18.2,14.04
01-12-2018,us bank,cc,us,12.94,34.11,20.8,5.41,26.53,34.79,12.53,28.07,24.24,0.0,13.25,14.66,20.99,14.9,3.09,0.0,27.5,10.19,6.23,23.15,13.43,24.07,22.07,16.83,25.23,12.76,9.4,19.91,16.82,18.31,17.56
01-01-2019,us bank,cc,us,11.81,34.69,20.73,5.44,15.87,27.51,1.19,21.43,24.87,0.0,2.92,4.81,6.9,8.69,4.48,0.0,35.63,6.48,6.23,25.23,1.27,11.46,12.62,21.64,18.17,4.66,10.56,14.44,11.96,18.17,15.07
01-02-2019,us bank,cc,us,14.6,33.97,20.06,5.4,11.99,25.58,0.85,19.56,19.29,0.0,0.0,3.41,6.54,5.36,4.48,0.0,35.12,10.19,3.46,21.15,2.45,10.14,11.39,13.9,15.45,3.06,10.65,11.81,10.24,18.51,14.38
01-03-2019,us bank,cc,us,14.6,33.31,19.8,5.41,12.75,27.33,3.56,19.2,23.77,0.0,1.78,2.07,3.93,7.92,10.67,0.0,29.92,10.98,3.46,22.59,4.37,14.51,14.32,21.39,17.32,3.14,11.01,15.44,11.73,18.28,15.0
01-04-2019,us bank,cc,us,14.76,19.72,21.67,6.23,12.47,24.97,3.66,19.24,23.18,0.0,2.27,1.62,2.35,1.35,3.45,0.0,26.48,10.98,6.23,26.41,1.27,4.32,14.63,19.97,16.7,1.52,9.43,13.32,10.24,15.6,12.92
01-05-2019,us bank,cc,us,14.98,19.72,21.5,6.19,11.4,21.78,6.53,18.33,17.25,0.0,5.46,1.91,3.93,3.07,4.49,0.0,33.11,6.48,0.0,26.44,0.0,11.46,5.46,29.74,15.06,2.87,8.82,14.62,10.34,15.6,12.97
01-06-2019,us bank,cc,us,14.85,19.72,21.33,6.23,10.84,30.4,13.39,22.2,9.3,0.0,8.81,3.99,7.16,14.88,7.86,0.0,40.51,10.98,31.85,26.91,6.24,8.3,4.81,20.62,17.23,6.97,18.24,13.38,13.96,15.53,14.74
01-07-2019,us bank,cc,us,14.31,19.72,22.02,6.19,7.88,25.61,8.83,16.31,4.12,0.0,3.75,6.39,5.31,9.93,8.4,0.0,31.64,7.28,28.02,24.49,1.06,5.06,7.78,16.3,12.55,5.08,15.07,10.94,10.91,15.56,13.24
01-08-2019,us bank,cc,us,13.98,19.72,21.67,6.27,5.56,22.02,9.49,12.09,5.99,0.0,2.93,3.8,2.35,7.0,6.26,0.0,28.03,17.46,33.33,22.46,3.67,4.67,2.96,18.65,11.03,3.22,17.02,10.48,10.44,15.41,12.92
01-09-2019,us bank,cc,us,15.0,19.72,22.06,6.27,5.5,20.8,11.4,10.24,7.89,0.0,1.25,3.13,2.35,4.37,5.68,0.0,14.29,10.98,22.84,20.66,2.93,5.71,13.36,15.47,11.17,2.22,10.76,11.63,8.94,15.76,12.35
01-10-2019,us bank,cc,us,14.17,19.72,22.36,6.16,8.46,25.66,14.03,11.79,11.3,0.0,4.02,2.52,3.93,3.02,2.61,0.0,16.31,16.67,21.91,20.56,6.12,2.16,10.28,18.5,14.25,2.7,11.5,11.52,9.99,15.6,12.8
01-11-2019,us bank,cc,us,15.23,31.97,22.96,6.23,7.75,23.1,15.68,16.12,9.74,0.0,3.06,2.46,3.93,9.15,5.67,0.0,16.31,10.19,28.4,19.93,2.81,8.3,11.67,14.74,14.48,3.72,12.11,11.49,10.45,19.1,14.78
01-12-2019,us bank,cc,us,15.16,32.83,21.33,6.31,8.73,26.9,20.04,15.93,15.68,0.0,3.75,6.47,13.0,10.11,12.37,0.0,16.31,0.0,26.54,22.05,3.51,6.45,15.56,20.36,17.46,6.67,11.04,13.59,12.19,18.91,15.55
01-01-2020,us bank,cc,us,15.34,32.51,21.93,6.16,7.14,23.99,15.42,15.23,11.54,0.0,3.12,5.78,5.31,9.32,8.41,0.0,20.28,0.0,17.28,19.31,1.06,5.06,19.17,21.37,14.66,4.71,9.19,13.19,10.44,18.98,14.71
01-02-2020,us bank,cc,us,15.05,35.85,22.56,6.38,4.08,20.42,12.82,12.33,11.21,0.0,3.26,4.35,5.31,7.63,6.24,0.0,19.58,0.0,20.06,16.84,2.45,0.0,7.5,21.45,12.17,4.11,9.18,9.65,8.78,19.96,14.37
